,id,type,geometry.type,geometry.coordinates,properties.url,properties.link,properties.name,properties.slug,properties.tags,properties.time,properties.type,properties.facts,properties.icons.normal,properties.icons.inactive,properties.icons.highlighted,properties.shape.type,properties.length,properties.source,properties.address,properties.current,properties.tagline,properties.children,properties.inactive,properties.list_ids,properties.surfaces,properties.trip_ids,properties.image_url,properties.link_text,properties.published,properties.categories,properties.difficulty,properties.directions,properties.image_urls,properties.map_source,properties.source_uid,properties.description,properties.booking_link,properties.partner_link,properties.main_category.id,properties.main_category.name,properties.main_category.slug,properties.main_category.type,properties.main_category.color,properties.main_category.label,properties.booking_link_text,properties.partner_link_text,properties.short_description,properties.wheelchair_tested,properties.business_site_data,properties.show_in_brand_site,properties.trail_status_reported_at,properties.business_site_data.address,properties.business_site_data.telephone,properties.business_site_data.website_url,properties.business_site_data.opening_hours,properties.color,properties.parent
569,14384,Feature,Point,"[14.9526236974161, 59.2580692993589]",https://www.naturkartan.se/sv/orebro/grillplats-vid-kolarfallets-motionsspar,,Grillplats vid Kolarfallets motionsspår,grillplats-vid-kolarfallets-motionsspar,[],,place,,https://assets.naturkartan.se/assets/icons/14384/pin.svg,https://assets.naturkartan.se/assets/icons/14384/pin.svg,https://assets.naturkartan.se/assets/icons/14384/highlighted.svg,Marker,,,,,,[],False,"[1719, 1848]",[],[],https://uploads.naturkartan-cdn.se/08dc424ed3485902451942c11b9b17fa.jpg,,True,"[{'id': 49, 'name': 'near-parking', 'slug': 'near-parking', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära parkering'}, {'id': 62, 'name': 'firesite', 'slug': 'firesite', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Grillplats/Eldplats'}]",,,['https://uploads.naturkartan-cdn.se/08dc424ed3485902451942c11b9b17fa.jpg'],,,,,,62.0,firesite,firesite,FacilityType,#3a8aa6,Grillplats/Eldplats,,,,False,,True,,,,,,,
570,21160,Feature,Point,"[17.7780237675667, 59.1204517676737]",https://www.naturkartan.se/sv/botkyrka/snackstaviks-vatmark-2,https://www.botkyrka.se/klimat--miljo/naturen-i-botkyrka/naturomraden/snackvikens-dalgang.html,Snäckstaviks Våtmark,snackstaviks-vatmark-2,[],,place,,https://assets.naturkartan.se/assets/icons/21160/pin.svg,https://assets.naturkartan.se/assets/icons/21160/pin.svg,https://assets.naturkartan.se/assets/icons/21160/highlighted.svg,Marker,,,,,"Upptäck ett levande våtmark, gäddfabriken och fågelskådares oas",[],False,[],[],[],https://uploads.naturkartan-cdn.se/761539f7fefe4dd3454769fc599ada74.jpg,Mera information om Snäckstavikens Dalgång,True,"[{'id': 22, 'name': 'birds', 'slug': 'birds', 'type': 'ActivityType', 'color': '#0dbc9a', 'label': 'Fågelskådning'}]",,"Reser man kollektivt är det närmaste busshållplatsen ""Bergavägen"". Därifrån är det ett kort promenad ned till våtmarken. Med bilen kör man söderut från Tumba, genom Vårsta och följ skyltning för Skanssundet på väg 225. Efter 5 km svänger man vänster mot Kagghamra tomtområdet. Parkeringsmöjlighet finns efter 800 m på vänstersidan.","['https://uploads.naturkartan-cdn.se/761539f7fefe4dd3454769fc599ada74.jpg', 'https://uploads.naturkartan-cdn.se/b7ca97bb19973b318e2aa500cb9dfdd8.jpg', 'https://uploads.naturkartan-cdn.se/6e6377943db52af901e78456a65f4958.jpg', 'https://uploads.naturkartan-cdn.se/8128bfc5c10daca73f16d132d627ec54.jpg', 'https://uploads.naturkartan-cdn.se/9e8856c651065d527ab7c0c21b1387e0.jpg', 'https://uploads.naturkartan-cdn.se/11877bca34a292767e59900b87b20aac.jpg', 'https://uploads.naturkartan-cdn.se/ce3e7b5a7c80c886e013adce4bfa3d99.jpg']",,,"Från skådarplatformen i den östra delen av våtmarken har man möjlighet att spana på ett mängd olika fåglar under årets gång. Klart är det mest trafik i vårkanten när alla sträckande fåglar mellanlandar. Då har man möjligheten att ser kricka, sångsvan, grönbena och skogssnäppa. Men det finns också de som häckar i och intill våtmarken t.ex gräsand, knipa, grå- och kanadagås, trana, mindre hackspett, enkelbeckasin och tofsvipa.
Tänk på att under sommaren är marken betad av nötkreatur. Använd stättorna istället för att öppna elgrindarna.",,,22.0,birds,birds,ActivityType,#0dbc9a,Fågelskådning,,,Från skådarplatformen i den östra delen av våtmarken har man möjlighet att spana,False,,True,,,,,[],,
571,4020,Feature,Point,"[18.18723320961, 59.2707930634081]",https://www.naturkartan.se/sv/nacka/erstavik-entre-kolarangen-2,,Erstavik: Entré Kolarängen,erstavik-entre-kolarangen-2,[],,place,,https://assets.naturkartan.se/assets/icons/4020/pin.svg,https://assets.naturkartan.se/assets/icons/4020/pin.svg,https://assets.naturkartan.se/assets/icons/4020/highlighted.svg,Marker,,,,,Via stigen som börjar här kan du snart vara vid Sandasjön eller Strålsjön - fina,[],False,"[1742, 3279]",[],[],https://uploads.naturkartan-cdn.se/b7a7b3c4dd96102177136ef1e550d758.jpg,,True,"[{'id': 50, 'name': 'near-public-transport', 'slug': 'near-public-transport', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära kollektivtrafik'}, {'id': 53, 'name': 'bus-stop', 'slug': 'bus-stop', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Kollektivtrafik'}, {'id': 64, 'name': 'entrance', 'slug': 'entrance', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Entré'}, {'id': 63, 'name': 'info', 'slug': 'info', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Information'}]",,"Närmaste busshållplats, vid Ältavägen, heter Kolarängen. Följ Sävsångarvägen tills den tar slut så är du framme.","['https://uploads.naturkartan-cdn.se/b7a7b3c4dd96102177136ef1e550d758.jpg', 'https://uploads.naturkartan-cdn.se/4211df6ad34f28554c29c61d8c860f5d.jpg']",,,"Via stigen som börjar här kan du snart vara vid Sandasjön eller Strålsjön - fina badsjöar båda två. Eller varför inte ta en längre vandring på Sörmlandsleden?

Det har tillverkats mycket träkol i Erstaviksskogarna, därav namnet Kolarängen. Om du är riktigt uppmärksam hittar du kanske spår av en gammal kolbotten.",,,64.0,entrance,entrance,FacilityType,#3a8aa6,Entré,,,Via stigen som börjar här kan du snart vara vid Sandasjön eller Strålsjön - fina,False,,True,,,,,,,
572,2283,Feature,Point,"[11.734471321106, 57.7410064015157]",https://www.naturkartan.se/sv/goteborgsfriluftsguide/sillvik,http://goteborg.se/wps/portal/enhetskatalogen/!ut/p/b1/04_SjzQ2M7I0sTQ1MtSP0I_KSyzLTE8syczPS8wB8aPM4gMMvQItnAwdDfzdDS0MPEMMzBxNPLwN3YON9XOjHBUBCrVC7g!!/?id=3697,Sillvik,sillvik,[],,place,,https://assets.naturkartan.se/assets/icons/2283/pin.svg,https://assets.naturkartan.se/assets/icons/2283/pin.svg,https://assets.naturkartan.se/assets/icons/2283/highlighted.svg,Marker,,,,,"Långt västerut ligger Sillvik med bad från strand, klippor, bryggor och stege",[],False,[],[],[],https://uploads.naturkartan-cdn.se/f5f1186b65911e776aec30a67d863324.png,Länk till Göteborgs Stad,True,"[{'id': 51, 'name': 'near-toilet', 'slug': 'near-toilet', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära toalett'}, {'id': 47, 'name': 'wheelchair-accessible', 'slug': 'wheelchair-accessible', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Rullstolsvänligt'}, {'id': 50, 'name': 'near-public-transport', 'slug': 'near-public-transport', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära kollektivtrafik'}, {'id': 67, 'name': 'water', 'slug': 'water', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Naturbad'}, {'id': 53, 'name': 'bus-stop', 'slug': 'bus-stop', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Kollektivtrafik'}, {'id': 69, 'name': 'bathing', 'slug': 'bathing', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Badplats'}, {'id': 62, 'name': 'firesite', 'slug': 'firesite', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Grillplats/Eldplats'}, {'id': 54, 'name': 'cafe', 'slug': 'cafe', 'type': 'FacilityType', 'color': '#f76757', 'label': 'Cafe/Restaurang'}, {'id': 65, 'name': 'toilet', 'slug': 'toilet', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Toalett'}]",,Närmaste hållplats: Sillvik (buss 23).,"['https://uploads.naturkartan-cdn.se/f5f1186b65911e776aec30a67d863324.png', 'https://uploads.naturkartan-cdn.se/fb5f7b782421bad56f4c616b8f808d08.png', 'https://uploads.naturkartan-cdn.se/9664580f90108424f9364739b5ba73ed.png']",,,"Sillviksbadet är delvis tillgänglighetsanpassat. Lekplats med redskap för de som har en fysisk funktionsnedsättning. Från parkeringen går det en anpassad gångväg ner till stranden och ner i vattnet finns en ramp för personer med fysisk funktionsnedsättning. Inte långt borta ligger Sillviks naturreservat.

Utrustning: Brygga, badstegar, badramp, lekplats, beachvolleyplan, toalett (dam, herr och handikapp).


Bild: Erik Söderström, Thewhitetiger (CCBY2.0)",,,69.0,bathing,bathing,FacilityType,#3a8aa6,Badplats,,,Sillviksbadet är delvis tillgänglighetsanpassat. Lekplats med redskap för de som,False,,True,,,,,,,
573,22625,Feature,Point,"[16.3571819187328, 58.4900083407693]",https://www.naturkartan.se/sv/soderkoping/utsiktsplats-fran-borgberget,,Utsiktsplats från Borgberget,utsiktsplats-fran-borgberget,[],,place,,https://assets.naturkartan.se/assets/icons/22625/pin.svg,https://assets.naturkartan.se/assets/icons/22625/pin.svg,https://assets.naturkartan.se/assets/icons/22625/highlighted.svg,Marker,,,,,"Från Borgbergsleden är det skyltat med ""Utsikten"". Du kommer in på en kort avsti",[],False,[],[],[],https://uploads.naturkartan-cdn.se/873afa67410616560941d38d97ab8ee1.jpg,,True,"[{'id': 52, 'name': 'viewpoint', 'slug': 'viewpoint', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Utsiktsplats'}]",,,['https://uploads.naturkartan-cdn.se/873afa67410616560941d38d97ab8ee1.jpg'],,,"Från Borgbergsleden är det skyltat med ""Utsikten"". Du kommer in på en kort avstickare fram till utsikt söder ut mot Ramunderberget.",,,52.0,viewpoint,viewpoint,FacilityType,#3a8aa6,Utsiktsplats,,,"Från Borgbergsleden är det skyltat med ""Utsikten"". Du kommer in på en kort avsti",False,,True,,,,,,,
574,16006,Feature,Point,"[17.9539814559166, 59.5328229199934]",https://www.naturkartan.se/sv/upplands-vasby/besoksentre-till-eggeby-fornpark-2,,Besöksentré till Eggeby fornpark,besoksentre-till-eggeby-fornpark-2,[],,place,,https://assets.naturkartan.se/assets/icons/16006/pin.svg,https://assets.naturkartan.se/assets/icons/16006/pin.svg,https://assets.naturkartan.se/assets/icons/16006/highlighted.svg,Marker,,,,,Besöksentré till Eggeby fornpark,[],False,[],[],[],https://uploads.naturkartan-cdn.se/default-site-place.png,,True,"[{'id': 48, 'name': 'stroller-accessible', 'slug': 'stroller-accessible', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Barnvagnstillgängligt'}, {'id': 64, 'name': 'entrance', 'slug': 'entrance', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Entré'}, {'id': 63, 'name': 'info', 'slug': 'info', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Information'}]",,,['https://uploads.naturkartan-cdn.se/default-site-place.png'],,,"I Eggeby fornpark kan du titta på dovhjortar, uppleva fornlämningar och motionerna i Vikspåret. Området nås via någon av grindarna som är utmärkta på kartan. Ute i parken finns både botaniska och kulturhistoriska sevärdheter.",,,64.0,entrance,entrance,FacilityType,#3a8aa6,Entré,,,"I Eggeby fornpark kan du titta på dovhjortar, uppleva fornlämningar och motioner",False,,True,,,,,,,
575,17713,Feature,Point,"[19.5807075457092, 67.6118063022686]",https://www.naturkartan.se/sv/norrbottenslan/hangbro-over-dierddujohka,,Hängbro Dierddujohka,hangbro-over-dierddujohka,[],,place,,https://assets.naturkartan.se/assets/icons/17713/pin.svg,https://assets.naturkartan.se/assets/icons/17713/pin.svg,https://assets.naturkartan.se/assets/icons/17713/highlighted.svg,Marker,,,,,"Hängbro som förvaltas av Länsstyrelsen.

**Längd:** 25 meter",[],False,[],[],[],https://uploads.naturkartan-cdn.se/2242e11decdfba5e622fdc5eed0b0b91.jpg,,True,"[{'id': 71, 'name': 'bridge', 'slug': 'bridge', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Bro'}]",,,['https://uploads.naturkartan-cdn.se/2242e11decdfba5e622fdc5eed0b0b91.jpg'],,,"Hängbro som förvaltas av Länsstyrelsen.

**Längd:** 25 meter",,,71.0,bridge,bridge,FacilityType,#3a8aa6,Bro,,,"Hängbro som förvaltas av Länsstyrelsen.

**Längd:** 25 meter",False,,True,,,,,,,
576,27226,Feature,Point,"[12.6003846519178, 57.3415603814819]",https://www.naturkartan.se/sv/varberg/toalett-agnback,http://kungsatersbygden.se/,"Toalett, Agnbäck",toalett-agnback,[],,place,,https://assets.naturkartan.se/assets/icons/27226/pin.svg,https://assets.naturkartan.se/assets/icons/27226/pin.svg,https://assets.naturkartan.se/assets/icons/27226/highlighted.svg,Marker,,,,,I Agnbäck finns torrtoaletter som är öppna för allmänheten.,[],False,[],[],[],https://uploads.naturkartan-cdn.se/c7b4785d0b6ed105935807cf68dc7f1e.jpg,Kungsätersbygdes hemsida,True,"[{'id': 49, 'name': 'near-parking', 'slug': 'near-parking', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära parkering'}, {'id': 65, 'name': 'toilet', 'slug': 'toilet', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Toalett'}]",,,['https://uploads.naturkartan-cdn.se/c7b4785d0b6ed105935807cf68dc7f1e.jpg'],,,I Agnbäck finns torrtoaletter som är öppna för allmänheten.,,,65.0,toilet,toilet,FacilityType,#3a8aa6,Toalett,,,I Agnbäck finns torrtoaletter som är öppna för allmänheten.,False,,True,,,,,[],,
577,14724,Feature,Point,"[18.1215385068742, 59.299449616169]",https://www.naturkartan.se/sv/stockholmsstad/lilla-sickla,,Lilla Sickla,lilla-sickla,[],,place,,https://assets.naturkartan.se/assets/icons/14724/pin.svg,https://assets.naturkartan.se/assets/icons/14724/pin.svg,https://assets.naturkartan.se/assets/icons/14724/highlighted.svg,Marker,,,,,Lilla Sickla,[],False,[867],[],[],https://uploads.naturkartan-cdn.se/8c0e225c398d235f51f0b95a59915340.jpg,,True,"[{'id': 19, 'name': 'culture', 'slug': 'culture', 'type': 'ActivityType', 'color': '#1f4675', 'label': 'Kulturmiljö'}]",,,"['https://uploads.naturkartan-cdn.se/8c0e225c398d235f51f0b95a59915340.jpg', 'https://uploads.naturkartan-cdn.se/ec052245d238e2d102d25e6d674c4932.jpg', 'https://uploads.naturkartan-cdn.se/26c0b854f242aaeb455c696ae8614621.jpg']",,,"Gårdsmiljön vid Lilla Sickla har anor från 1500-talet och den nuvarande mangårdsbyggnad är från 1700-talet. I anslutning till gården finns en gammal engelsk park samt spår av dammanläggningar. Naturen kring gården är rik med fuktlövskog, barrblandskog och fina ek- och hasselmiljöer. Här häckar fåglar som skogsduva och stenknäck. Från gården leder stigar vidare in i skogen  till Dammtorpsjön och Söderbysjön.",,,19.0,culture,culture,ActivityType,#1f4675,Kulturmiljö,,,Gårdsmiljön vid Lilla Sickla har anor från 1500-talet och den nuvarande mangårds,False,,True,,,,,,,
578,22107,Feature,Point,"[18.1631674448904, 59.2539825800232]",https://www.naturkartan.se/sv/stockholmsstad/entre-till-flatens-naturreservat-flatenvagen,,Entré till Flatens naturreservat-Flatenvägen,entre-till-flatens-naturreservat-flatenvagen,[],,place,,https://assets.naturkartan.se/assets/icons/22107/pin.svg,https://assets.naturkartan.se/assets/icons/22107/pin.svg,https://assets.naturkartan.se/assets/icons/22107/highlighted.svg,Marker,,,,,Entré till Flatens naturreservat vid Flatenvägen/Flatenbadet med stor parkering ,[],False,[867],[],[],https://uploads.naturkartan-cdn.se/7a3e562e95de6ebbccec8a4683cfc217.jpg,,True,"[{'id': 49, 'name': 'near-parking', 'slug': 'near-parking', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära parkering'}, {'id': 50, 'name': 'near-public-transport', 'slug': 'near-public-transport', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära kollektivtrafik'}, {'id': 64, 'name': 'entrance', 'slug': 'entrance', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Entré'}]",,,['https://uploads.naturkartan-cdn.se/7a3e562e95de6ebbccec8a4683cfc217.jpg'],,,Entré till Flatens naturreservat vid Flatenvägen/Flatenbadet med stor parkering och busshållplats.,,,64.0,entrance,entrance,FacilityType,#3a8aa6,Entré,,,Entré till Flatens naturreservat vid Flatenvägen/Flatenbadet med stor parkering ,False,,True,,,,,,,
579,747,Feature,Point,"[18.308233, 59.210995]",https://www.naturkartan.se/sv/tyresta/entre-storangen,http://www.tyresta.se,Entré Storängen,entre-storangen,[],,place,,https://assets.naturkartan.se/assets/icons/747/pin.svg,https://assets.naturkartan.se/assets/icons/747/pin.svg,https://assets.naturkartan.se/assets/icons/747/highlighted.svg,Marker,,,,,För vandrare till Långsjön och vidare i nationalparken.,[],False,[],[],[],https://uploads.naturkartan-cdn.se/f79d11bae7aa31863c072063cf074d82.jpg,Läs mer på Tyresta.se,True,"[{'id': 49, 'name': 'near-parking', 'slug': 'near-parking', 'type': 'AccessibilityType', 'color': '#3a8aa6', 'label': 'Nära parkering'}, {'id': 66, 'name': 'parking', 'slug': 'parking', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Parkeringsplats'}, {'id': 64, 'name': 'entrance', 'slug': 'entrance', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Entré'}, {'id': 63, 'name': 'info', 'slug': 'info', 'type': 'FacilityType', 'color': '#3a8aa6', 'label': 'Information'}]",,"Från Tyresö slott, kör längs Vissvassvägen förbi Raksta i Tyresö.","['https://uploads.naturkartan-cdn.se/f79d11bae7aa31863c072063cf074d82.jpg', 'https://uploads.naturkartan-cdn.se/f446cc563c5f7b0e3235a94cb0884c09.jpg', 'https://uploads.naturkartan-cdn.se/6e9bb1c1ec1860e67091868d6019a7fe.jpg']",,,"För vandrare till Långsjön och vidare i nationalparken. Eller för de som vill promenera i skogarna och på grusvägarna i reservatet i väster, till Grändalssjön och vidare.",,,64.0,entrance,entrance,FacilityType,#3a8aa6,Entré,,,För vandrare till Långsjön och vidare i nationalparken. Eller för de som vill pr,False,,True,,,,,[],,
580,23745,Feature,Point,"[18.2980684450423, 59.2366004661392]",https://www.naturkartan.se/sv/pilgrimstockholm/jagparlan,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Jagpärlan-Fötter-Ben-och-Kropp.mp3,Sång om Jagpärlan,jagparlan,[],,place,,https://assets.naturkartan.se/assets/icons/23745/pin.svg,https://assets.naturkartan.se/assets/icons/23745/pin.svg,https://assets.naturkartan.se/assets/icons/23745/highlighted.svg,Marker,,,,,Jagpärlan: Du vet väl om att du är värdefull,[],False,[],[],[],https://uploads.naturkartan-cdn.se/cca4843c1ad3b785da4180258503892b.jpg,Sång om Jagpärlan,True,[],,,['https://uploads.naturkartan-cdn.se/cca4843c1ad3b785da4180258503892b.jpg'],,,Jagpärlan: Du vet väl om att du är värdefull,,,,,,unknown,,Övrigt,,,Jagpärlan: Du vet väl om att du är värdefull,False,,True,,,,,[],,
581,23746,Feature,Point,"[18.2980219640343, 59.2365405842408]",https://www.naturkartan.se/sv/pilgrimstockholm/dopparlan,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Doppärlan-När-man-är-liten-och-trött.mp3,Sång om Doppärlan,dopparlan,[],,place,,https://assets.naturkartan.se/assets/icons/23746/pin.svg,https://assets.naturkartan.se/assets/icons/23746/pin.svg,https://assets.naturkartan.se/assets/icons/23746/highlighted.svg,Marker,,,,,Doppärlan: Du är min älskade. Luk 3:22,[],False,[],[],[],https://uploads.naturkartan-cdn.se/fdc566b0232f99ee5982c2212b117102.jpg,Sång om doppärlan,True,[],,,['https://uploads.naturkartan-cdn.se/fdc566b0232f99ee5982c2212b117102.jpg'],,,Doppärlan: Du är min älskade. Luk 3:22,,,,,,unknown,,Övrigt,,,Doppärlan: Du är min älskade. Luk 3:22,False,,True,,,,,[],,
582,23770,Feature,Point,"[18.298189745512, 59.2365601061288]",https://www.naturkartan.se/sv/pilgrimstockholm/hemlighetsparla-1,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Hemlighetspärlan-Jag-har-ett-hemligt-rum.mp3,Sång om Hemlighetspärlan,hemlighetsparla-1,[],,place,,https://assets.naturkartan.se/assets/icons/23770/pin.svg,https://assets.naturkartan.se/assets/icons/23770/pin.svg,https://assets.naturkartan.se/assets/icons/23770/highlighted.svg,Marker,,,,,"Hemlighetspärlan: GUD...
**Bön:** Jag har en hemlighet som bara Gud vet.

Hem",[],False,[],[],[],https://uploads.naturkartan-cdn.se/default-site-place.png,Sång om Hemlighetspärlan,True,[],,,['https://uploads.naturkartan-cdn.se/default-site-place.png'],,,"Hemlighetspärlan: GUD...
**Bön:** Jag har en hemlighet som bara Gud vet.

Hemlighetspärlan: DU...
**Bön:** Jag har en hemlighet som bara Gud vet.

Hemlighetspärlan: VET...
**Bön:** Jag har en hemlighet som bara Gud vet.",,,,,,unknown,,Övrigt,,,"Hemlighetspärlan: GUD...
**Bön:** Jag har en hemlighet som bara Gud vet.

Hem",False,,True,,,,,[],,
583,23775,Feature,Point,"[18.2981179561687, 59.2365721804315]",https://www.naturkartan.se/sv/pilgrimstockholm/uppstandelseparlan,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Uppståndelsepärlan-En-stjärna-lyser-så-klart.mp3  ,Sång om Uppståndelsepärlan,uppstandelseparlan,[],,place,,https://assets.naturkartan.se/assets/icons/23775/pin.svg,https://assets.naturkartan.se/assets/icons/23775/pin.svg,https://assets.naturkartan.se/assets/icons/23775/highlighted.svg,Marker,,,,,"Ljuset övervinner mörkret.
**Bön:** Har du hört? Det är aldrig kört!",[],False,[],[],[],https://uploads.naturkartan-cdn.se/default-site-place.png,Sång om Uppståndelsepärlan,True,[],,,['https://uploads.naturkartan-cdn.se/default-site-place.png'],,,"Ljuset övervinner mörkret.
**Bön:** Har du hört? Det är aldrig kört!",,,,,,unknown,,Övrigt,,,"Ljuset övervinner mörkret.
**Bön:** Har du hört? Det är aldrig kört!",False,,True,,,,,[],,
584,23750,Feature,Point,"[18.2981138646323, 59.2365168995956]",https://www.naturkartan.se/sv/pilgrimstockholm/bekymmersloshetsparlan,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Gladpärlan-Jag-blir-så-glad-när-jag-ser-dig.mp3,Sång om Bekymmerslöshetspärlan/Gladpärlan,bekymmersloshetsparlan,[],,place,,https://assets.naturkartan.se/assets/icons/23750/pin.svg,https://assets.naturkartan.se/assets/icons/23750/pin.svg,https://assets.naturkartan.se/assets/icons/23750/highlighted.svg,Marker,,,,,"Hakuna Matata- inga bekymmer
**Bön:** Jag lyfter armarna mot himlen och ler, TA",[],False,[],[],[],https://uploads.naturkartan-cdn.se/default-site-place.png,Sång om Gladpärlan,True,[],,,['https://uploads.naturkartan-cdn.se/default-site-place.png'],,,"Hakuna Matata- inga bekymmer
**Bön:** Jag lyfter armarna mot himlen och ler, TACK!",,,,,,unknown,,Övrigt,,,"Hakuna Matata- inga bekymmer
**Bön:** Jag lyfter armarna mot himlen och ler, TA",False,,True,,,,,[],,
585,23768,Feature,Point,"[18.2981729307638, 59.2365234363789]",https://www.naturkartan.se/sv/pilgrimstockholm/karleksparla-1,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Kärlekspärlan-Klappa-dina-händer.mp3,Sång om Kärlekspärlan,karleksparla-1,[],,place,,https://assets.naturkartan.se/assets/icons/23768/pin.svg,https://assets.naturkartan.se/assets/icons/23768/pin.svg,https://assets.naturkartan.se/assets/icons/23768/highlighted.svg,Marker,,,,,"Första Kärlekspärlan: Du får ta emot kärlek...
**Bön:** Jag är värdefull, jag ä",[],False,[],[],[],https://uploads.naturkartan-cdn.se/default-site-place.png,Sång om Kärlekspärlan,True,[],,,['https://uploads.naturkartan-cdn.se/default-site-place.png'],,,"Första Kärlekspärlan: Du får ta emot kärlek...
**Bön:** Jag är värdefull, jag är bra. Jag är älskad för jag är jag. 

Andra Kärlekspärlan: och du får ge kärlek vidare...
**Bön:**  Jag är värdefull, jag är bra. Jag är älskad för jag är jag.",,,,,,unknown,,Övrigt,,,"Första Kärlekspärlan: Du får ta emot kärlek...
**Bön:** Jag är värdefull, jag ä",False,,True,,,,,[],,
586,23748,Feature,Point,"[18.2980623405838, 59.2365191260715]",https://www.naturkartan.se/sv/pilgrimstockholm/okenparlan,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Ökenpärlan-Gud-håller-dig-i-sin-famn.mp3,Sång om Ökenpärlan,okenparlan,[],,place,,https://assets.naturkartan.se/assets/icons/23748/pin.svg,https://assets.naturkartan.se/assets/icons/23748/pin.svg,https://assets.naturkartan.se/assets/icons/23748/highlighted.svg,Marker,,,,,"Ökenpärlan: Skoskav
**Bön:** Schhh! Jag hör något som låter. Det är någon som g",[],False,[],[],[],https://uploads.naturkartan-cdn.se/default-site-place.png,Sång om Ökenpärlan,True,[],,,['https://uploads.naturkartan-cdn.se/default-site-place.png'],,,"Ökenpärlan: Skoskav
**Bön:** Schhh! Jag hör något som låter. Det är någon som gråter. Vem kan det vá? Som inte är glá? Jag går och frågar! Och om jag vågar, ska jag sätta mig still nära intill.",,,,,,unknown,,Övrigt,,,"Ökenpärlan: Skoskav
**Bön:** Schhh! Jag hör något som låter. Det är någon som g",False,,True,,,,,[],,
587,23773,Feature,Point,"[18.298116150843, 59.2365839819553]",https://www.naturkartan.se/sv/pilgrimstockholm/nattens-parla,https://www.tyresoforsamling.se/wp-content/uploads/2020/06/Nattpärlan-Kännavisan.mp3,Sång om Nattens pärla,nattens-parla,[],,place,,https://assets.naturkartan.se/assets/icons/23773/pin.svg,https://assets.naturkartan.se/assets/icons/23773/pin.svg,https://assets.naturkartan.se/assets/icons/23773/highlighted.svg,Marker,,,,,"Nattens pärla: Mörker?
*'Bön:** Gud finns alltid, även när det är mörkt.",[],False,[],[],[],https://uploads.naturkartan-cdn.se/ca300c6fcaa3482d80c0057debfa43e2.jpg,Sång om Nattens pärla,True,[],,,['https://uploads.naturkartan-cdn.se/ca300c6fcaa3482d80c0057debfa43e2.jpg'],,,"Nattens pärla: Mörker?
*'Bön:** Gud finns alltid, även när det är mörkt.",,,,,,unknown,,Övrigt,,,"Nattens pärla: Mörker?
*'Bön:** Gud finns alltid, även när det är mörkt.",False,,True,,,,,[],,
