relation_id,name,ref,network,length,linear,wikidata
16152593,Danska Utkiken,,lwn,0.206,True,
16162333,,,lwn,2.291,True,
16163945,Digeröleden,,,11.603,True,
16170661,Gula Slingan,,lwn,1.27,True,
16170714,Blå Slingan,,lwn,3.03,True,
16170715,Röda Slingan,,lwn,4.779,True,
16175704,Lårhöjdsleden,,lwn,14.676,False,
16180016,Röd stig,,lwn,2.842,True,
16180115,Blå stig,,lwn,1.67,True,
16186474,,,lwn,3.465,True,
16186475,,,lwn,5.642,True,
16186476,,,lwn,1.17,True,
16186477,,,lwn,1.387,True,
16186478,,,lwn,3.773,True,
16198530,Klövahallar Gul,,lwn,4.963,True,
16199360,Avstickare från Bohusleden,,lwn,0.535,True,
16199361,Avstickare från Bohusleden,,lwn,0.376,True,
16200178,Skortstensdalen,,lwn,3.441,True,
16200198,Svartesjö,,lwn,2.873,True,
16205266,Grönt Spår,,lwn,7.274,True,
16205317,Blått spår,,lwn,2.519,True,
16205341,Rött spår,,lwn,2.307,True,
16216763,Vit,,lwn,4.975,True,
16216764,Blå,,lwn,3.16,True,
16216765,Röd,,lwn,1.152,True,
16216766,Gul,,,0.837,True,
16217081,Blinkarpsrundan,,,6.745,True,
16218857,Tormestorp Motionsspår,,lwn,1.894,False,
16218946,Gula slingan Tormestorp,,lwn,4.679,True,
16230583,Bjärnum Motionsspår,,lwn,2.629,False,
16230836,Sjöstigen,,lwn,2.986,False,
16230837,Kulturstigen,,lwn,1.003,True,
16230838,Bokstigen,,lwn,0.387,True,
16241647,Sjöbo Ora Gul,,lwn,1.952,True,
16241773,Fylleåleden,,lwn,8.216,True,
16243688,Valpleden,,,4.468,True,
16243711,Nordsjöskogen,,lwn,2.098,True,
16251602,Natur- och kulturstigen,,lwn,3.193,False,
16251603,Pinoleden,,lwn,5.988,True,
16251604,Finnbackeslingan,,lwn,1.851,True,
16253770,Björkelundslingan,,lwn,1.846,True,
16253820,Håraltasjön runt,,lwn,12.085,False,
16253905,Ljungby-Bolmen Marschen,,lwn,1.299,True,
16255468,,,lwn,2.199,True,
16255469,,,lwn,3.003,True,
16255470,,,lwn,1.599,True,
16261842,Gammalskosleden,,lwn,0.654,True,
16276851,Kullstabergsleden,,lcn,6.992,False,Q121615113
16276915,Vandringsled Böle-Hoo,,lcn,31.847,False,Q122206935
16285476,Vättabergsleden,,lcn,4.781,True,Q121368212
16290619,Barnvagnsslingan,,lwn,1.921,True,
16301453,Vandringsled Ammeråmynne,,lcn,2.332,True,Q122327225
16301482,Vandringsled Kyrkholmarna,,lcn,5.78,False,Q122328083
16326372,Sösdala Motionsspår,,lwn,2.083,True,
16326484,Lillsjödal röda slingan,,lwn,5.365,False,
16328803,"Genväg 5,5km",,,6.116,False,
16332495,"Upplandsleden, etapp 20:3",20:3,nwn,20.472,False,
16332536,"Upplandsleden, etapp 20:1",20:1,nwn,9.034,True,
16336994,"Flohult vandringsled 6,6 km",,lwn,6.709,True,
16337069,"Kullanäs vandringsled 4,7 km",,lwn,4.695,True,
16337128,"Ramhulta vandringsled 6,5 km",,lwn,6.563,True,
16337149,"Torrås vandringsled 11,2 km",,lwn,11.711,True,
16341025,,,lwn,2.363,True,
16350676,Trankärrsslingan,,lwn,3.848,True,
16363406,Orup Gul slinga,,,5.069,True,
16363453,Orup Röd slinga,,lwn,2.736,True,
16363577,Orup Blå slinga,,lwn,1.579,True,
16363578,Orup Vit slinga,,lwn,0.647,True,
16381228,Motionsspår Tyringe,,lwn,1.784,True,
16394781,Lursjöleden,,lwn,11.181,False,
16394939,Blå slingan,,lwn,1.671,True,
16438755,Kulturstig: Korta rundan,,lwn,1.693,True,
16438921,"Två Skyttlar 1,5 km Elljusspår",,lwn,1.434,True,
16438922,"Dräggsjön Runt 6,7 km",,lwn,6.522,True,
16438923,"OK Mark 1,5 km Motionsspår",,lwn,1.555,True,
16457269,Kulturstig: Långa rundan,,lwn,3.748,True,
16481092,Vandringsled orange,,lwn,1.361,False,
16490917,,,lwn,1.453,True,
16511812,Vittsjö Motionsspår,,,2.791,True,
16520834,Långasjönäs Blå,,lwn,6.997,True,
16521298,Långasjönäs Röd,,lwn,3.534,True,
16521726,Naturstigen Södra Berget,,lwn,1.278,False,
16521727,Tarzanstigen,,lwn,0.914,False,
16545144,Gryten runt,,lwn,3.563,True,
16545516,Hjörnered Gröna spåret,,lwn,6.982,True,
16545517,Hjörnered Blå spåret,,lwn,5.005,True,
16545518,Hjörnered Gula spåret,,lwn,3.236,True,
16658020,Furusjö Elljusspår,,lwn,1.983,True,
16685815,Kycklingleden,,lwn,4.412,True,
16686993,Boabackenrundan,,lwn,0.882,True,
16692230,Kamrarundan,,lwn,2.915,False,
16736136,Sexkommafyran,,lcn,4.825,False,
16755571,Biosfärleden,,rwn,139.141,False,
16755628,,,lwn,2.171,True,
16756484,Sjöråsleden,,lcn,3.913,True,
16757360,Stora Skuggans elljusspår,,lwn,2.969,False,
16757605,Fiskartorpets elljusspår,,lwn,2.577,True,
16757606,Lill-Jansskogens elljusspår,,lwn,2.81,True,
16759906,Blombergsleden,,lwn,3.826,True,
16763681,Kalberget 6.1km,,lwn,5.807,False,
16763720,Fallbacksrundan 5.5km,,lwn,4.522,True,
16763746,Uvåsberget 12.6km,,lwn,11.876,False,
16763860,Stensvallen-Kalvsvallen 2.6km,,rwn,2.57,True,
16763861,Pervallen-Kalvsvallen 3.6km,,rwn,3.57,False,
16763862,Kalvsvallen-Kalvsjön 5.3km,,rwn,5.311,False,
16763863,Pervallen-Öratjärnen 3km,,rwn,2.971,False,
16763864,Stensvallen-Pervallen 4.6km,,rwn,4.585,False,
16763884,Grövjeskullen runt 13.7km,,lwn,12.184,False,
16764643,Pervallen-Råbergsvallen 5.6km,,rwn,5.675,True,
16765717,Rävlyckan gul,,lwn,4.658,False,
16765718,Rävlyckan röd,,lcn,2.35,True,
16765719,Rävlyckan blå,,lcn,1.33,True,
16774740,Pagelsborgsrundan (vita stolpar),,lwn,5.26,False,
16776127,Edstorpsrundan,,lwn,3.117,True,
16778972,Norra Lunsen,,lwn,37.44,False,
16779042,Kungshamn-Morga,,lwn,11.421,False,
16780092,Näsetrundan,,lwn,0.772,False,
16780430,Kamra's alternative paths,,,2.742,False,
16781839,Mörtströmsrundan,,lwn,8.046,False,
16781946,Camp Järvsö elljuspår,,lwn,2.023,False,
16787311,Krokstorpsrundan,Krokstorpsrundan,lwn,0.904,True,
16788959,Öratjärn-Nor,,rwn,1.85,True,
16788960,Kalvsvallen-Nor,,rwn,5.619,True,
16811231,Tvärleden,,lwn,1.81,True,
16811232,Tolkenleden,,lwn,3.763,True,
16811256,Brännaredsleden,,lwn,3.402,True,
16811341,Klevaleden,,lwn,10.397,True,
16811415,Duvhultsleden,,lwn,1.474,True,
16818384,Fotskäls Vandringsled Röd,,lwn,6.144,False,
16818447,Fotskäls Vandringsled Gul,,lwn,6.027,True,
16818463,Fotskäls Vandringsled Grön,,lwn,1.378,True,
16818489,Fotskäls Vandringsled Blå,,lwn,1.469,True,
16818706,Viskadalens Vandringsled Grön,,lwn,3.721,True,
16818719,Viskadalens Vandringsled Orange,,lwn,4.617,True,
16818742,Viskadalens Vandringsled Yellow,,lwn,4.25,True,
16819028,Hyssnaleden genväg,,lwn,3.144,True,
16819226,Hyssnaleden Etapp 10,,lwn,4.114,True,
16819227,Hyssnaleden Etapp 9,,lwn,4.957,True,
16819228,Hyssnaleden Etapp 8,,lwn,7.419,True,
16819229,Hyssnaleden Etapp 7,,lwn,5.631,True,
16819230,Hyssnaleden Etapp 6,,lwn,1.904,True,
16819231,Hyssnaleden Etapp 5,,lwn,5.342,True,
16819232,Hyssnaleden Etapp 4,,lwn,2.306,True,
16819233,Hyssnaleden Etapp 3,,lwn,2.883,True,
16819234,Hyssnaleden Etapp 2,,lwn,3.709,True,
16819235,Hyssnaleden Etapp 1,,lwn,2.321,True,
16821274,Brokvarn naturstig,,lwn,1.229,True,
16821290,Assbergs raviner,,lwn,2.016,True,Q18287109
16825360,Björkåsen Grön 10 km,,lwn,9.658,True,
16826625,"Björkåsen Gul 5,5 km",,lwn,5.456,True,
16826626,Björkåsen Röd 5 km,,lwn,4.967,True,
16836133,Roasjö Röd,,lwn,10.214,True,
16836146,Roasjö Röd Kort,,lwn,6.26,True,
16836164,Roasjö Gul,,lwn,5.695,True,
16836181,Roasjö Blå,,lwn,6.051,True,
16836708,Roasjö Grön,,lwn,10.245,True,
16836709,Roasjö Grön Kort,,lwn,4.352,True,
16837204,Horred 15 km Motionsspår,,lwn,13.142,True,
16841923,Navåsleden,,lwn,13.056,True,
16920108,Limhamnsfältet 2km,,lwn,2.12,True,
16947384,Skäggetorps upplevelsestig,,lwn,0.218,False,
16997850,Sollerön runt,,lwn,16.752,False,
16997970,Mastrundan,,lwn,13.448,True,
17025904,Hågadalen-Nåsten,,lwn,40.656,False,
17056168,"Öxabäck 3,5 km Motionsspår",,lwn,3.475,True,
17056196,"Öxabäck 6,7 km Motionsspår",,lwn,6.71,True,
17056247,Öxabäck 11 km Motionsspår,,lwn,10.899,True,
17080095,Kungsleden Etapp 5: Sälka - Singi,,nwn,11.802,True,Q134269923
17080115,Kungsleden Etapp 10: Singi - Kaitumjaure,,nwn,12.327,True,Q134269928
17083115,Pilgrimsleden Kindaholm,,lwn,49.764,True,
17085816,Kungsleden Etapp 9: Kebnekaise - Singi,,nwn,14.31,True,Q134269927
17085817,Kungsleden Etapp 8: Nikkaluokta - Kebnekaise,,nwn,18.466,True,Q134269926
17085818,Kungsleden Etapp 7: Kebnekaise - Nikkaluokta,,nwn,18.466,True,Q134269925
17085819,Kungsleden Etapp 6: Singi - Kebnekaise,,nwn,14.31,True,Q134269924
17085863,Kungsleden Etapp 12: Teusajaure - Vakkotavare,,nwn,14.619,True,Q134269930
17085864,Kungsleden Etapp 11: Kaitumjaure - Teusajaure,,nwn,8.778,True,Q134269929
17136864,1 Stockasjön,1,,1.931,False,
17136865,2 Gesebol,2,,3.531,True,
17136866,3 Liberås,3,,4.877,False,
17138066,5 Flathult/Lindedalen,5,,6.82,True,
17138067,6 Pukared,6,,7.777,True,
17138068,7 Gesebo/Olsfors,,,8.096,False,
17138069,8 Gesebolssjön,8,,10.87,False,
17144596,Torestorp 800 m Elljusspår,,lwn,0.846,True,
17145294,Torestorp 5 km Motionsspår,,lwn,5.176,True,
17145494,Örby Start Motionsspår,,lwn,0.389,True,
17172145,Lerjevallen Elljusspår lång,,lwn,1.536,True,
17172146,Lerjevallen Elljusspår Kort,,lwn,1.259,True,
17172147,Lerjevallen Långa Spåret,,lwn,4.393,True,
17172148,Lerjevallen Runt Lerjesjön,,lwn,2.468,True,
17174136,Granbackestigen,,lwn,2.098,True,
17174137,Flansbjärsstigen,,lwn,4.684,True,
17202635,Fågelstigen (grön),,lwn,5.468,True,
17202636,Viltstigen (vit),,lwn,2.937,True,
17202637,Torpstigen (röd),,lwn,2.944,True,
17202638,Skogsstigen (orange),,lwn,2.225,True,
17243012,Ingelstads elljusspår,,lwn,1.338,True,
17289833,Alstigen,,lcn,2.343,False,
17289904,"2,5 km",,lcn,2.294,True,
17289905,gul - 5km,,lcn,4.737,True,
17307664,Kulturstigen,,lwn,7.848,True,
17316174,Östgötaleden: Torpön,,lwn,28.714,True,
17329815,Hällkana Elljusspår,,lwn,2.901,True,
17331704,Ursvik 10 km,,lwn,9.931,True,
17333989,Ursvik 2.5 km,,lwn,2.57,True,
17339348,Tenö 2.5 km,,lwn,2.607,True,
17350563,Ursvik 5 km,,lwn,5.051,True,
17356118,Gulmarkerad väg,,lwn,1.271,True,
17356184,"Vandringsstig söder, Långvikträsk",,lwn,2.912,False,
17364366,Tenö 5 km,,lwn,4.791,True,
17368375,"Upplandsleden, etapp 20:2",20:2,nwn,11.907,True,
17368376,"Upplandsleden, etapp 26",26,nwn,7.77,True,
17368377,"Upplandsleden, etapp 27",27,nwn,8.816,True,
17368378,"Upplandsleden, etapp 28",28,nwn,17.358,True,
17368379,"Upplandsleden, etapp 29",29,nwn,13.657,True,
17368406,"Upplandsleden, etapp 20",20,nwn,16.6,True,
17383325,Vännforsleden,,,6.88,False,
17383333,Långforsleden,,,6.349,False,
17386752,Äventyrsstig,,lwn,0.866,True,
17402751,Ursvik 7 km,,lwn,7.21,True,
17404922,Båstad runt,,lwn,9.087,True,
17427341,,7,lwn,0.277,True,
17427395,Blå stigen,,lwn,3.224,True,
17427396,Röda stigen,,lwn,1.844,True,
17469184,Botnialeden,,lwn,44.833,False,Q129714391
17469845,Sporrakullastigen,,lwn,1.711,True,
17469846,Broddakullastigen,,lwn,2.085,True,
17469847,Rodatorpstigen,,lwn,7.949,True,
17469848,Dalshultastigen,,lwn,2.827,True,
17469849,Trollakullastigen,,lwn,3.899,True,
17478605,Kullamosseslingan,,lwn,4.839,False,
17478746,Snapphanegrottarunda,,lwn,5.215,False,
17511264,Junebäckens källor - Röda leden,,lwn,2.444,True,
17511265,Junebäckens källor - Blåa leden,,lwn,2.187,True,
17530101,Torrekulla blå,,lwn,1.32,True,
17530102,Torrekulla röd,,lwn,2.483,True,
17530103,Torrekulla gul,,lwn,4.107,True,
17544916,Naturstigen,,lwn,1.347,False,
17579549,Sjöleden,,lwn,13.554,False,
17580069,Styvnäsrundan,,lwn,6.751,False,
17583144,Gula Stigen,,lwn,1.257,True,
17583145,Orangea Stigen,,lwn,1.374,False,
17583146,Röda Stigen,,lwn,1.871,True,
17583147,Blå Stigen,,lwn,0.99,True,
17599958,Munkvandring,,lwn,3.392,True,
17601318,Nyckelvandring,,rwn,10.988,False,
17601509,Nyforsrundan,,lwn,1.383,True,
17601669,Vattnets kraft,,rwn,8.756,False,
17627292,Bergaleden,,,2.065,False,
17627547,Blå-vit led,,,5.942,True,
17627548,Gul led,,,3.834,True,
17627549,Röd-vit led,,,3.242,True,
17636545,Stockby 5 km,,lwn,4.967,True,
17644044,Sjöslingan,,lwn,3.066,True,
17644046,Hällmarksslingan,,lwn,5.554,True,
17654776,Stockby 3 km,,lwn,2.824,True,
17698998,,1,nwn,9.784,True,
17702432,,2A,nwn,18.176,True,
17702438,,2,nwn,15.698,True,
17706000,,,lwn,1.636,True,
17719128,Östgötaleden: St. Klintslingan,,nwn,3.931,True,
17744211,Åreskutan Vertikal K,,lwn,4.758,False,
17744212,Västra leden till skutans topp,214,,1.826,True,
17744654,Trollstigen,,,0.348,True,
17756538,Åreskutan runt,211,lwn,25.845,False,
17756539,Björnens triangel,221,lwn,14.622,False,
17756540,Lillskutan,216,lwn,14.07,False,
17775433,Finnmarksleden (Los - NP Hamra),,rwn,23.994,False,
17782144,Saltbergstigen,,,2.449,True,
17782167,Lilla dalens -slingan,,,2.323,True,
17782223,Hälsans Stig - Fittja Alby,,,8.651,False,
17805637,Välliste runt,240,lwn,11.539,True,
17805638,Vällistetoppen,241,lwn,3.753,False,
17809928,Hälsans Stig Öckerö,,lwn,2.288,True,
17817021,Kynnefjäll strövstig,,,6.118,True,
17825956,Norra slingan,,lwn,5.009,False,
17825972,Södra slingan,,lwn,3.403,True,
17826010,Elljusspår,,lwn,1.42,True,
17826052,Blå slinga,,lwn,2.66,True,
17826319,Gäddevik slinga,,lwn,1.422,True,
17826335,Hördalens vandringsled,,lwn,1.731,False,
17830389,Håvdsjöleden,,lwn,16.624,True,
17830465,Kamrisdalen,,lwn,0.622,True,
17830466,Klevens Topp,,lwn,1.434,True,
17833109,Nybyggerundan,,lwn,7.959,True,
17833213,Landehof Elljus,,,3.936,False,
17833214,Landehof 7 km,,,6.278,False,
17833215,Landehof 5km,,,4.77,True,
17833216,Landehof 10km,,,9.109,False,
17833217,Sandsjöslingan,,,2.098,True,
17833218,Fyra tjärnar,,,4.35,True,
17833219,Två tjärnar,,,1.933,True,
17833220,Reflexslingan,,,12.082,False,
17833221,Startslingan,,,3.086,True,
17833284,Kullaleden,,lwn,3.844,True,
17838289,Jägarens sitg,,lwn,5.457,True,
17838301,Grevens runda,,lwn,4.869,False,
17838327,,,lwn,1.417,True,
17838339,Gällinge kulturstig,,lwn,3.081,False,
17838345,"Älgstigen, långa slingan",,lwn,1.376,True,
17838352,"Barmarksled, Vallda Sandö",,lwn,1.591,False,
17838396,Röda stigen,,lwn,4.215,True,
17838703,Lislingan,,lwn,4.133,True,
17838738,Lyngernslingan,,lwn,2.349,True,
17838741,Naturstigen,,lwn,1.496,True,
17838756,,,lwn,5.364,True,
17841827,Smultronställen i naturen,,,0.635,True,
17854224,Böleleden,,lwn,10.422,False,
17873314,Naturstig,,lwn,2.498,True,
17878342,Elljus spåret,,,2.923,False,
17878363,Gula spåret,,,5.181,True,
17878379,Blå spåret,,lwn,9.659,True,
17878603,Björnleden,,lwn,2.067,True,
17881148,Kroppkärrssjön,,lwn,5.367,True,
17883152,"Nipfjället runt, sommarled",,,15.146,True,
17883247,Nipstugan-Burusjön,,,3.748,True,
17883935,Svartåslingan,,lcn,2.386,True,
17884004,Skalhålet,,lwn,1.521,True,
17895029,Lidingölstafetten 4 km,,lwn,3.903,True,
17895030,Lilla Lidingöloppet 3 km,,lwn,2.913,True,
17895031,"Lilla Lidingöloppet 1,7 km",,lwn,1.517,True,
17895200,Lidingöloppet 10 km,,lwn,9.844,True,
17895423,Lillnipen topptur,,,0.713,True,
17899234,Rågmjölsvägen,,rwn,93.845,True,
17904792,Bjällingsmålaleden,,,2.543,True,
17906578,Östfjällsrundan,,lwn,9.029,True,
17906584,Lödragsgraven,,lwn,14.845,True,
17906590,Syndalsturen,,lwn,11.327,True,
17906647,Stor-Närfjällsleden,,lwn,13.961,True,
17906699,Hundfjällsslingan,,lwn,13.001,True,
17907972,Pilgrimsled Roma kloster-Dalhem,,lwn,5.848,False,
17908699,"Kari Traa-leden, Lindvallen",,lwn,2.878,True,
17908726,Södra Hemfjällssturen,,lwn,10.659,True,
17908758,Storfjällsturerna,,lwn,37.017,False,
17908762,"Barmarksled, Fejmån",,lwn,4.273,True,
17908790,Granfjällssätern,,lwn,15.693,True,
17923626,,,lwn,4.107,True,
17930185,,,lwn,1.422,True,
17930186,,,lwn,2.031,True,
17932505,Anslutning mellan Mjällådalen och Västanå,,lwn,1.878,True,
17946000,Blå,,lwn,3.18,True,
17946141,Gul,,lwn,3.727,True,
17950915,Trollrundan,,lwn,1.404,True,
17964230,,,lwn,0.417,True,
17964231,,,lwn,2.026,True,
17964233,Trolldalen,,lwn,2.716,False,
17964234,,,lwn,3.242,True,
17964920,,,lwn,4.395,True,
17982342,Motionsspår Satserup Vit,,lwn,1.663,True,
17982343,Motionsspår Satserup Röd,,lwn,3.49,True,
17982344,Motionsspår Satserup Blå,,lwn,7.223,True,
17989299,Trubbingslingan,,lwn,6.906,True,
17989317,Digerbergslingan,,,4.753,True,
17989319,Till Digerbergslingan -- Till Trubbingslingan,,,1.648,True,
18000187,Mittåkläppen,157,lwn,2.955,True,
18002538,Korta bergsturen,353,lwn,1.072,False,
18023344,Listarumsåsen gulvit,,lwn,2.118,True,
18025505,Ödemarksstigen,,lwn,11.729,True,
18031647,Hamrafjället Västra,558,lwn,7.415,False,
18031670,Svanåfallet,553,lwn,3.032,True,
18031798,Svanåkläppen,554,lwn,8.013,True,
18034675,Tevsjön,351,lwn,5.71,False,
18051060,,,nwn,1.862,True,
18051800,,,nwn,2.601,True,
18051871,,9,nwn,14.245,True,
18051872,,10,nwn,5.138,True,
18071873,,8,nwn,9.501,True,
18078871,Kransmossens femma,,lwn,4.824,True,
18091001,Skogsstigen,,lwn,3.903,True,
18091230,Grytleden - Blue main route,,,19.184,True,
18093108,Grytleden - Purple supplementing route,,,2.549,True,
18094788,Grytleden - Light-blue 1 supplementing route,,,0.981,True,
18094789,Grytleden - Light-blue 2 supplementing route,,,0.834,True,
18095206,Grytleden - Light-blue 4 supplementing route,,,0.695,True,
18101065,Olsarunden,,lwn,6.874,True,
18105935,Kolåsen – Anjan,,rwn,30.887,True,
18105960,Storlien – Storvallen,,lwn,3.502,True,
18117273,Kroktjärnsleden,,lwn,5.166,True,
18122907,,,lwn,0.875,True,
18124260,Omberg och istiden,,lwn,1.884,True,
18153887,Hävlungsleden,,,12.148,True,
18153903,Barnslingan vid Motionscentret i Bratthé,,,1.157,True,
18153904,Hornberget vandringsled,,,3.406,True,
18177480,Lissmasjön runt,,lwn,2.803,True,
18187098,Gul Slinga,Gul,lwn,2.452,True,
18188364,,Grön,lwn,1.348,True,
18218548,Västanåleden,,lwn,7.47,False,
18219629,Stockby 1 km,,lwn,1.049,True,
18219667,Stockby 2 km,,lwn,2.046,True,
18233290,,,lwn,1.15,True,
18244165,,,,0.149,True,
18244166,Rovfågelleden,,,1.822,False,Q78852489
18294948,Tegefjället runt,204,lwn,12.3,False,
18294962,Mullfjället runt,203,lwn,19.611,False,
18294968,Stendalsrundan,210,lwn,9.921,False,
18294984,Östra leden till Åreskutans topp,215,lwn,6.526,True,
18295115,Husåturen,217,lwn,9.832,True,
18298050,Klingerfjärdsleden,,,4.08,False,
18299953,Röda Leden,,lwn,0.22,True,
18299954,Vita Leden,,lwn,0.427,True,
18322819,Lövhagens gula,,,4.609,False,
18330107,Ulvsby motions-/skidspår,,lwn,2.466,True,
18335892,Lilla Ladviksrundan,,lwn,4.113,True,
18345645,Lövhagens röda,,,1.892,True,
18377190,Tunabergsrundan,,lwn,42.447,False,Q115154225
18417059,Sjörundan,,lwn,3.404,True,
18417089,Långvikens led,,lwn,3.746,False,
18417137,Kabelvägen,,lwn,4.008,False,
18417694,Råmossen runt,,lwn,3.196,False,
18417707,Viaspåret,,lwn,2.424,True,
18417712,Stocksätterspåret,,lwn,2.366,False,
18434757,Rundslinga Fadarundan,,lwn,5.107,True,Q500267
18434805,Rundslinga Gälkhyttedammen,,lwn,5.846,False,Q115154211
18437535,"Sätila 1,2 km Elljusspår",,lwn,1.299,True,
18442935,"HIF 3,3 km motionsspår",,lwn,3.361,True,
18458831,St. Olavsleden dagsetapp Borgsjö - Länsgränsen,,iwn,20.082,True,Q18448597
18458832,St. Olavsleden dagsetapp Fränsta - Borgsjö,,iwn,19.122,True,Q18448597
18458833,St. Olavsleden dagsetapp Stöde - Fränsta,,iwn,26.973,True,Q18448597
18458834,St. Olavsleden dagsetapp Matfors - Stöde,,iwn,26.508,True,Q18448597
18458835,St. Olavsleden dagsetapp Selånger - Matfors,,iwn,17.383,True,Q18448597
18458841,St. Olavsleden dagsetapp Länsgränsen – Bräcke,,iwn,20.039,True,Q18448597
18458842,St. Olavsleden dagsetapp Bräcke – Gällö,,iwn,24.436,True,Q18448597
18458847,St. Olavsleden dagsetapp Gällö – Pilgrimstad,,iwn,17.671,True,Q18448597
18458849,St. Olavsleden dagsetapp Pilgrimstad – Brunflo,,iwn,21.635,True,Q18448597
18458867,St. Olavsleden dagsetapp Mörsil – Hålland,,iwn,22.649,True,Q18448597
18458868,St. Olavsleden dagsetapp Alsen – Mörsil,,iwn,23.658,True,Q18448597
18458869,St. Olavsleden dagsetapp Nälden – Alsen,,iwn,20.801,True,Q18448597
18458870,St. Olavsleden dagsetapp Rödön – Nälden,,iwn,18.004,True,Q18448597
18458871,St. Olavsleden dagsetapp Östersund – Rödön,,iwn,20.869,True,Q18448597
18458872,St. Olavsleden dagsetapp Brunflo – Östersund,,iwn,15.08,True,Q18448597
18458890,St. Olavsleden dagsetapp Skalstugan – Riksgränsen – Sul,,iwn,21.331,True,Q18448597
18458891,St. Olavsleden dagsetapp Medstugan – Skalstugan,,iwn,10.553,True,Q18448597
18458892,St. Olavsleden dagsetapp Tännforsen – Medstugan,,iwn,22.107,True,Q18448597
18458893,St. Olavsleden dagsetapp Åre – Tännforsen,,iwn,19.525,True,Q18448597
18458894,St. Olavsleden dagsetapp Hålland – Åre,,iwn,18.424,True,Q18448597
18467654,Helsjön Kungsstigen,,lwn,0.777,True,
18467762,Helsjön Skogsstigen,,lwn,1.709,True,
18468167,Helsjön Texelberget/Bergstigen,,lwn,2.816,True,
18468193,Helsjön Dammstigen,,lwn,1.252,True,
18468217,Helsjön Strandvägen,,lwn,2.783,True,
18469855,Dranstugan Gula rundan,,lwn,6.853,True,
18478051,Osbeck - Gröna slingan,,lwn,3.016,True,
18497356,Gröna stigen,,lwn,1.647,True,
18497357,Blå stigen,,lwn,1.046,True,
18530191,Urskogsleden,,,26.13,False,
18530325,Vindelvaggileden,,rwn,52.01,False,
18546290,Västra Bökhult Blå,,lwn,1.192,False,
18546291,Tvärleden,,lwn,1.982,True,
18546292,Norregårdsleden,,lwn,2.246,True,
18546293,Klöxhult mossarundan,,lwn,7.418,True,
18546294,Klöxhult Älmetrailen,,lwn,2.953,True,
18556141,Uggleskogen Röd,,lwn,1.949,True,
18556142,Uggleskogen Gul,,,4.31,True,
18556143,Uggleskogen Grön,,lwn,6.832,True,
18558254,Elljusslingan,,lwn,1.769,True,
18558255,Maarundan,,lwn,9.481,True,
18558256,Rudolfrundan,,lwn,6.313,True,
18558257,Promenaden,,lwn,3.726,True,
18576310,FVIK Start motionsspår,,lwn,0.245,True,
18581575,Gröna gången,,lwn,2.811,True,
18581576,Håkans väg,,lwn,2.366,True,
18581577,Johannesstigen,,lwn,0.673,True,
18581578,Bokskogen,,lwn,1.437,True,
18581755,Granstigen,,lwn,2.757,False,
18581756,Trädslingan,,lwn,0.872,True,
18581757,Lärkstigen,,lwn,0.733,True,
18606690,Anslutningsled,,lwn,0.838,True,
18606691,Anslutningsled,,lwn,0.181,True,
18617865,Prästamarken,,lwn,1.578,True,
18618038,Motionsspår Kvidinge,,lwn,1.179,True,
18630897,Älekulla motionsspår,,lwn,4.232,True,
18639193,Berghem Motionsspår,,lwn,3.413,True,
18647393,Pilgrimsleden,,,5.23,False,
18651563,"Öxabäck 13,3 km Motionsspår",,lwn,13.208,True,
18657143,Vallbo - Middagsvalen,286,lwn,5.303,True,
18657317,,221,lwn,13.219,False,
18657374,Platåleden,260,lwn,6.409,True,
18680950,Vasasjöslingan,,lwn,3.345,True,
18692530,Norra Ridvadsrundan,262,lwn,7.311,True,
18692531,Byvandringen,261,lwn,2.891,True,
18697521,Hållvallsrundan,263,lwn,15.207,False,
18697522,Fäbodrundturen,264,lwn,3.247,True,
18707918,Kungsleden Etapp 30: Syter - Viterskalet,,nwn,12.646,True,Q134269948
18707919,Kungsleden Etapp 31: Viterskalet - Hemavan,,nwn,11.6,True,Q134269949
18709391,Kungsleden Etapp 26: Ammarnäs - Aigert,,nwn,8.713,True,Q134269944
18709392,Kungsleden Etapp 27: Aigert - Serve,,nwn,19.401,True,Q134269945
18709393,Kungsleden Etapp 28: Serve - Tärnasjö,,nwn,13.742,True,Q134269946
18709394,Kungsleden Etapp 29: Tärnasjö - Syter,,nwn,14.356,True,Q134269947
18769377,,,,0.252,True,
18813216,Ulastigen,,lwn,2.803,True,
18813273,Fjärilsstigen,,lwn,1.485,True,
18813365,Gula spåret,,lwn,4.963,False,
18813478,Röda spåret,,lwn,2.976,False,
18814606,Torupasjön runt,,lwn,1.332,True,
18814702,Östgötaleden: Kisa-Pinnarp alternativ,,nwn,18.996,False,
18841608,Älvsjöskogen - Röd Spår,,lwn,4.645,True,
18845951,Prästöleden,,lwn,5.775,True,
18854893,Gyaskogen Elljusspår,,lwn,1.304,True,
18854894,Gyaskogen Gula slingan,,lwn,4.011,True,
18854895,Gyaskogen Röda slingan,,lwn,2.411,True,
18854896,Gyaskogen Vita slingan,,lwn,1.592,True,
18855471,Motionsspår Röstånga,,lwn,2.823,True,
18855472,Motionsspår Västervåg Svalöv,,,1.12,True,
18859903,Gedaryggen,,lwn,6.289,True,
18860985,Löddeslingan,,lwn,2.393,True,
18864010,Kungsleden Etapp 13: Vakkotavare - Saltoluokta,,nwn,32.311,True,Q134269931
